Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay,Date
2008,Apr,4,Friday,20:16:00,2008-04-04 20:31:00,23:06:00,23:25:00,AS,547,N569AS,170.0,174.0,149.0,-19.0,-15.0,SAN,SEA,1050.0,5.0,16.0,0.0,,0.0,,,,,,2008-04-04
2008,Feb,16,Saturday,16:25:00,2008-02-16 16:20:00,20:04:00,19:32:00,XE,7800,N12172,159.0,132.0,124.0,32.0,5.0,LAX,DEN,862.0,13.0,22.0,0.0,,0.0,0.0,0.0,32.0,0.0,0.0,2008-02-16
2008,Apr,3,Thursday,19:23:00,2008-04-03 19:27:00,20:53:00,20:50:00,NW,140,N331NW,90.0,83.0,60.0,3.0,-4.0,MSP,ORD,334.0,11.0,19.0,0.0,,0.0,,,,,,2008-04-03
2008,Jan,21,Monday,17:35:00,2008-01-21 17:50:00,18:40:00,18:51:00,YV,2858,N991HA,65.0,61.0,47.0,-11.0,-15.0,FLG,PHX,119.0,5.0,13.0,0.0,,0.0,,,,,,2008-01-21
2008,May,27,Tuesday,13:35:00,2008-05-27 13:45:00,14:44:00,14:52:00,OH,5217,N34CA,69.0,67.0,50.0,-8.0,-10.0,ALB,JFK,145.0,9.0,10.0,0.0,,0.0,,,,,,2008-05-27
2008,May,21,Wednesday,07:49:00,2008-05-21 07:45:00,09:47:00,09:25:00,WN,206,N797MX,118.0,100.0,84.0,22.0,4.0,DAL,STL,546.0,5.0,29.0,0.0,,0.0,0.0,0.0,22.0,0.0,0.0,2008-05-21
2008,May,20,Tuesday,05:56:00,2008-05-20 06:00:00,07:04:00,07:03:00,OO,6117,N756SK,188.0,183.0,158.0,1.0,-4.0,OKC,LAX,1187.0,16.0,14.0,0.0,,0.0,,,,,,2008-05-20
2008,Feb,4,Monday,20:19:00,2008-02-04 18:55:00,20:44:00,19:20:00,WN,3072,N469WN,85.0,85.0,71.0,84.0,84.0,BOI,SEA,399.0,5.0,9.0,0.0,,0.0,0.0,0.0,0.0,0.0,84.0,2008-02-04
2008,Jun,21,Saturday,16:56:00,2008-06-21 17:00:00,18:38:00,18:28:00,9E,2994,84759E,102.0,88.0,81.0,10.0,-4.0,BGM,DTW,378.0,11.0,10.0,0.0,,0.0,,,,,,2008-06-21
2008,May,11,Sunday,13:30:00,2008-05-11 13:25:00,15:39:00,15:40:00,MQ,3979,N626AE,69.0,75.0,46.0,-1.0,5.0,ORD,SDF,286.0,5.0,18.0,0.0,,0.0,,,,,,2008-05-11
2008,Mar,20,Thursday,13:27:00,2008-03-20 13:30:00,14:17:00,14:21:00,MQ,3245,N218AE,50.0,51.0,26.0,-4.0,-3.0,DFW,TYR,103.0,5.0,19.0,0.0,,0.0,,,,,,2008-03-20
2008,Apr,12,Saturday,17:49:00,2008-04-12 17:55:00,22:25:00,22:35:00,AA,1622,N3AYAA,156.0,160.0,139.0,-10.0,-6.0,SNA,AUS,1209.0,6.0,11.0,0.0,,0.0,,,,,,2008-04-12
2008,May,21,Wednesday,09:30:00,2008-05-21 09:30:00,10:31:00,10:50:00,WN,3500,N223WN,121.0,140.0,100.0,-19.0,0.0,PHL,MDW,668.0,5.0,16.0,0.0,,0.0,,,,,,2008-05-21
2008,Mar,20,Thursday,14:17:00,2008-03-20 14:35:00,15:14:00,15:36:00,YV,7088,N571ML,57.0,61.0,36.0,-22.0,-18.0,GRB,ORD,174.0,8.0,13.0,0.0,,0.0,,,,,,2008-03-20
2008,May,10,Saturday,14:42:00,2008-05-10 14:51:00,16:01:00,16:17:00,US,434,N663AW,199.0,206.0,177.0,-16.0,-9.0,MSP,LAS,1300.0,7.0,15.0,0.0,,0.0,,,,,,2008-05-10
2008,Apr,29,Tuesday,16:16:00,2008-04-29 16:20:00,19:58:00,19:43:00,DL,127,N3744D,402.0,383.0,339.0,15.0,-4.0,JFK,SAN,2446.0,5.0,58.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,2008-04-29
2008,May,4,Sunday,22:57:00,2008-05-04 22:50:00,04:32:00,04:37:00,UA,552,N434UA,215.0,227.0,199.0,-5.0,7.0,SAN,ORD,1723.0,5.0,11.0,0.0,,0.0,,,,,,2008-05-04
2008,Apr,28,Monday,20:29:00,2008-04-28 20:35:00,23:10:00,23:27:00,F9,134,N917FR,101.0,112.0,80.0,-17.0,-6.0,DEN,DFW,641.0,5.0,16.0,0.0,,0.0,,,,,,2008-04-28
2008,Apr,27,Sunday,06:56:00,2008-04-27 07:05:00,09:45:00,10:01:00,CO,1411,N14324,169.0,176.0,151.0,-16.0,-9.0,EWR,SRQ,1034.0,3.0,15.0,0.0,,0.0,,,,,,2008-04-27
2008,Mar,31,Monday,14:20:00,2008-03-31 14:00:00,15:28:00,15:15:00,XE,2,N21197,68.0,75.0,54.0,13.0,20.0,AUS,OKC,358.0,3.0,11.0,0.0,,0.0,,,,,,2008-03-31
2008,May,29,Thursday,10:45:00,2008-05-29 10:45:00,11:53:00,12:09:00,US,1939,N106US,68.0,84.0,50.0,-16.0,0.0,DCA,CLT,331.0,6.0,12.0,0.0,,0.0,,,,,,2008-05-29
2008,May,20,Tuesday,08:38:00,2008-05-20 08:35:00,10:47:00,10:25:00,WN,2614,N528SW,249.0,230.0,230.0,22.0,3.0,BWI,DEN,1491.0,6.0,13.0,0.0,,0.0,0.0,0.0,22.0,0.0,0.0,2008-05-20
2008,Mar,9,Sunday,17:12:00,2008-03-09 17:00:00,18:27:00,18:30:00,9E,2887,85249E,75.0,90.0,55.0,-3.0,12.0,MSP,BIS,386.0,4.0,16.0,0.0,,0.0,,,,,,2008-03-09
2008,Mar,29,Saturday,08:32:00,2008-03-29 08:40:00,09:55:00,10:00:00,MQ,3983,N672AE,83.0,80.0,55.0,-5.0,-8.0,EVV,ORD,273.0,11.0,17.0,0.0,,0.0,,,,,,2008-03-29
2008,Jun,3,Tuesday,07:23:00,2008-06-03 07:30:00,08:44:00,08:44:00,CO,1826,N14335,81.0,74.0,62.0,0.0,-7.0,MFE,IAH,316.0,7.0,12.0,0.0,,0.0,,,,,,2008-06-03
2008,Apr,27,Sunday,19:39:00,2008-04-27 19:20:00,21:11:00,21:00:00,WN,147,N440LV,92.0,100.0,79.0,11.0,19.0,SEA,RNO,564.0,4.0,9.0,0.0,,0.0,,,,,,2008-04-27
2008,Apr,1,Tuesday,15:00:00,2008-04-01 14:45:00,16:47:00,16:27:00,OH,5655,N811CA,107.0,102.0,81.0,20.0,15.0,BOS,DCA,399.0,4.0,22.0,0.0,,0.0,15.0,0.0,5.0,0.0,0.0,2008-04-01
2008,Apr,12,Saturday,16:16:00,2008-04-12 16:20:00,17:56:00,18:00:00,WN,2836,N489WN,100.0,100.0,83.0,-4.0,-4.0,DAL,STL,546.0,6.0,11.0,0.0,,0.0,,,,,,2008-04-12
2008,Apr,4,Friday,18:28:00,2008-04-04 18:15:00,20:00:00,19:35:00,WN,3581,N725SW,212.0,200.0,186.0,25.0,13.0,HOU,LAS,1235.0,5.0,21.0,0.0,,0.0,13.0,0.0,12.0,0.0,0.0,2008-04-04
2008,Feb,7,Thursday,10:28:00,2008-02-07 09:09:00,12:50:00,11:21:00,NW,724,N340NB,142.0,132.0,98.0,89.0,79.0,MHT,DTW,609.0,13.0,31.0,0.0,,0.0,79.0,0.0,10.0,0.0,0.0,2008-02-07
2008,Feb,19,Tuesday,13:22:00,2008-02-19 13:28:00,13:49:00,13:52:00,OO,6451,N912SW,87.0,84.0,64.0,-3.0,-6.0,PHX,LAX,370.0,8.0,15.0,0.0,,0.0,,,,,,2008-02-19
2008,May,8,Thursday,16:56:00,2008-05-08 16:59:00,18:11:00,18:08:00,NW,425,N333NW,75.0,69.0,51.0,3.0,-3.0,DTW,IND,231.0,11.0,13.0,0.0,,0.0,,,,,,2008-05-08
2008,Jan,24,Thursday,05:37:00,2008-01-24 05:40:00,07:32:00,07:47:00,UA,1558,N472UA,115.0,127.0,97.0,-15.0,-3.0,MCO,IAD,758.0,5.0,13.0,0.0,,0.0,,,,,,2008-01-24
2008,May,28,Wednesday,08:36:00,2008-05-28 08:35:00,09:39:00,09:45:00,WN,2174,N403WN,63.0,70.0,48.0,-6.0,1.0,SAN,PHX,304.0,5.0,10.0,0.0,,0.0,,,,,,2008-05-28
2008,Jan,18,Friday,09:23:00,2008-01-18 09:25:00,12:19:00,12:22:00,CO,1685,N24202,176.0,177.0,161.0,-3.0,-2.0,CLE,FLL,1062.0,4.0,11.0,0.0,,0.0,,,,,,2008-01-18
2008,May,2,Friday,09:01:00,2008-05-02 09:10:00,09:46:00,10:00:00,MQ,4338,N817AE,45.0,50.0,27.0,-14.0,-9.0,DBQ,ORD,147.0,13.0,5.0,0.0,,0.0,,,,,,2008-05-02
2008,Jan,12,Saturday,10:10:00,2008-01-12 10:10:00,14:57:00,14:27:00,NW,646,N519US,227.0,197.0,180.0,30.0,0.0,MSP,RSW,1416.0,4.0,43.0,0.0,,0.0,0.0,0.0,30.0,0.0,0.0,2008-01-12
2008,May,17,Saturday,06:33:00,2008-05-17 06:35:00,08:09:00,08:20:00,WN,3108,N619SW,96.0,105.0,81.0,-11.0,-2.0,SEA,SMF,605.0,4.0,11.0,0.0,,0.0,,,,,,2008-05-17
2008,May,20,Tuesday,14:42:00,2008-05-20 14:41:00,16:58:00,16:45:00,UA,1493,N407UA,316.0,304.0,299.0,13.0,1.0,IAD,LAS,2066.0,5.0,12.0,0.0,,0.0,,,,,,2008-05-20
2008,Apr,6,Sunday,18:52:00,2008-04-06 18:55:00,22:08:00,22:15:00,WN,222,N476WN,136.0,140.0,124.0,-7.0,-3.0,BNA,BDL,852.0,5.0,7.0,0.0,,0.0,,,,,,2008-04-06
2008,Jan,13,Sunday,13:38:00,2008-01-13 13:00:00,16:32:00,14:30:00,DL,34,N829MH,174.0,90.0,62.0,122.0,38.0,MCO,ATL,403.0,8.0,104.0,0.0,,0.0,0.0,0.0,84.0,0.0,38.0,2008-01-13
2008,May,19,Monday,13:16:00,2008-05-19 13:20:00,15:10:00,15:24:00,DL,1208,N986DL,114.0,124.0,94.0,-14.0,-4.0,CVG,BOS,752.0,7.0,13.0,0.0,,0.0,,,,,,2008-05-19
2008,Apr,26,Saturday,13:22:00,2008-04-26 13:28:00,14:36:00,14:39:00,FL,436,N982AT,74.0,71.0,52.0,-3.0,-6.0,ROC,BWI,277.0,16.0,6.0,0.0,,0.0,,,,,,2008-04-26
2008,Mar,28,Friday,11:08:00,2008-03-28 11:00:00,14:32:00,14:32:00,UA,862,N670UA,144.0,152.0,114.0,0.0,8.0,SFO,DEN,967.0,7.0,23.0,0.0,,0.0,,,,,,2008-03-28
2008,May,26,Monday,16:51:00,2008-05-26 16:56:00,22:40:00,22:52:00,DL,1160,N380DA,229.0,236.0,203.0,-12.0,-5.0,SLC,CLT,1727.0,7.0,19.0,0.0,,0.0,,,,,,2008-05-26
2008,Apr,19,Saturday,11:01:00,2008-04-19 10:30:00,12:06:00,11:55:00,WN,2742,N262WN,65.0,85.0,42.0,11.0,31.0,PHL,PIT,267.0,5.0,18.0,0.0,,0.0,,,,,,2008-04-19
2008,Mar,30,Sunday,19:12:00,2008-03-30 19:15:00,21:11:00,21:48:00,XE,2753,N21154,179.0,213.0,154.0,-37.0,-3.0,EWR,LIT,1069.0,8.0,17.0,0.0,,0.0,,,,,,2008-03-30
2008,Jan,3,Thursday,08:47:00,2008-01-03 08:50:00,11:57:00,12:09:00,UA,910,N781UA,130.0,139.0,114.0,-12.0,-3.0,DEN,ORD,888.0,4.0,12.0,0.0,,0.0,,,,,,2008-01-03
2008,Feb,4,Monday,13:52:00,2008-02-04 13:53:00,15:29:00,15:40:00,9E,3725,87219E,97.0,107.0,80.0,-11.0,-1.0,DTW,GSP,508.0,4.0,13.0,0.0,,0.0,,,,,,2008-02-04
2008,Feb,2,Saturday,12:51:00,2008-02-02 12:30:00,14:30:00,13:55:00,WN,2796,N737JW,99.0,85.0,82.0,35.0,21.0,SNA,OAK,371.0,6.0,11.0,0.0,,0.0,0.0,0.0,14.0,0.0,21.0,2008-02-02
2008,Jan,29,Tuesday,11:30:00,2008-01-29 11:30:00,13:03:00,13:19:00,US,1021,N177US,93.0,109.0,69.0,-16.0,0.0,CLT,TPA,508.0,6.0,18.0,0.0,,0.0,,,,,,2008-01-29
2008,May,15,Thursday,14:21:00,2008-05-15 14:25:00,16:19:00,16:10:00,WN,2566,N907WN,238.0,225.0,226.0,9.0,-4.0,MCO,ABQ,1552.0,4.0,8.0,0.0,,0.0,,,,,,2008-05-15
2008,May,11,Sunday,08:59:00,2008-05-11 08:59:00,11:02:00,10:49:00,CO,357,N78506,243.0,230.0,223.0,13.0,0.0,IAH,RNO,1530.0,6.0,14.0,0.0,,0.0,,,,,,2008-05-11
2008,Apr,10,Thursday,19:41:00,2008-04-10 19:18:00,22:20:00,22:15:00,FL,294,N906AT,99.0,117.0,86.0,5.0,23.0,HOU,ATL,696.0,5.0,8.0,0.0,,0.0,,,,,,2008-04-10
2008,Apr,4,Friday,11:33:00,2008-04-04 11:30:00,13:08:00,12:56:00,9E,5902,84329E,95.0,86.0,68.0,12.0,3.0,ICT,MEM,453.0,5.0,22.0,0.0,,0.0,,,,,,2008-04-04
2008,Jun,25,Wednesday,15:03:00,2008-06-25 15:10:00,17:13:00,16:42:00,XE,3097,N14953,190.0,152.0,159.0,31.0,-7.0,IND,IAH,845.0,12.0,19.0,0.0,,0.0,0.0,0.0,31.0,0.0,0.0,2008-06-25
2008,Mar,17,Monday,05:59:00,2008-03-17 06:00:00,08:19:00,08:25:00,DL,1089,N906DE,140.0,145.0,117.0,-6.0,-1.0,BOS,CVG,752.0,5.0,18.0,0.0,,0.0,,,,,,2008-03-17
2008,May,14,Wednesday,06:58:00,2008-05-14 07:00:00,08:23:00,08:30:00,NW,771,N322NB,265.0,270.0,244.0,-7.0,-2.0,IND,LAX,1814.0,8.0,13.0,0.0,,0.0,,,,,,2008-05-14
2008,May,19,Monday,11:46:00,2008-05-19 11:40:00,13:31:00,13:45:00,WN,3054,N403WN,225.0,245.0,209.0,-14.0,6.0,RDU,DEN,1436.0,6.0,10.0,0.0,,0.0,,,,,,2008-05-19
2008,Jun,22,Sunday,18:10:00,2008-06-22 17:53:00,21:06:00,20:45:00,OH,5315,N786CA,116.0,112.0,99.0,21.0,17.0,MSP,CVG,596.0,1.0,16.0,0.0,,0.0,17.0,0.0,4.0,0.0,0.0,2008-06-22
2008,May,13,Tuesday,14:49:00,2008-05-13 14:57:00,22:07:00,22:20:00,FL,48,N300AT,258.0,263.0,222.0,-13.0,-8.0,LAX,ATL,1946.0,23.0,13.0,0.0,,0.0,,,,,,2008-05-13
2008,May,17,Saturday,08:54:00,2008-05-17 08:35:00,12:21:00,12:10:00,MQ,3423,N516AE,147.0,155.0,126.0,11.0,19.0,DFW,CLE,1021.0,7.0,14.0,0.0,,0.0,,,,,,2008-05-17
2008,Jun,8,Sunday,06:17:00,2008-06-08 06:18:00,09:41:00,09:50:00,UA,802,N330UA,144.0,152.0,123.0,-9.0,-1.0,SJC,DEN,948.0,5.0,16.0,0.0,,0.0,,,,,,2008-06-08
2008,May,16,Friday,19:24:00,2008-05-16 18:48:00,23:03:00,22:00:00,DL,1710,N970DL,219.0,192.0,160.0,63.0,36.0,FLL,JFK,1069.0,40.0,19.0,0.0,,0.0,0.0,0.0,48.0,0.0,15.0,2008-05-16
2008,Jul,9,Wednesday,07:46:00,2008-07-09 07:45:00,08:55:00,09:00:00,WN,2284,N266WN,69.0,75.0,59.0,-5.0,1.0,LAX,SMF,373.0,4.0,6.0,0.0,,0.0,,,,,,2008-07-09
2008,May,5,Monday,17:02:00,2008-05-05 17:05:00,18:15:00,18:31:00,EV,4617,N974EV,73.0,86.0,55.0,-16.0,-3.0,ROA,ATL,357.0,8.0,10.0,0.0,,0.0,,,,,,2008-05-05
2008,Apr,17,Thursday,11:22:00,2008-04-17 11:25:00,11:31:00,11:29:00,EV,4812,N830AS,69.0,64.0,39.0,2.0,-3.0,ATL,GTR,241.0,4.0,26.0,0.0,,0.0,,,,,,2008-04-17
2008,Feb,21,Thursday,20:50:00,2008-02-21 20:40:00,21:43:00,21:40:00,WN,1560,N311SW,53.0,60.0,40.0,3.0,10.0,BWI,ISP,220.0,4.0,9.0,0.0,,0.0,,,,,,2008-02-21
2008,Jan,7,Monday,15:15:00,2008-01-07 15:17:00,16:56:00,17:04:00,FL,238,N983AT,101.0,107.0,87.0,-8.0,-2.0,PBI,ATL,545.0,6.0,8.0,0.0,,0.0,,,,,,2008-01-07
2008,Apr,27,Sunday,16:34:00,2008-04-27 16:40:00,17:17:00,17:23:00,HA,388,N475HA,43.0,43.0,29.0,-6.0,-6.0,HNL,KOA,163.0,5.0,9.0,0.0,,0.0,,,,,,2008-04-27
2008,Jun,22,Sunday,21:19:00,2008-06-22 18:30:00,22:17:00,19:40:00,WN,465,N645SW,58.0,70.0,48.0,157.0,169.0,ISP,BWI,220.0,3.0,7.0,0.0,,0.0,4.0,0.0,0.0,0.0,153.0,2008-06-22
2008,Feb,15,Friday,17:52:00,2008-02-15 17:50:00,19:48:00,19:54:00,9E,5699,89239E,116.0,124.0,91.0,-6.0,2.0,TUL,MSP,616.0,12.0,13.0,0.0,,0.0,,,,,,2008-02-15
2008,May,3,Saturday,07:12:00,2008-05-03 07:00:00,10:58:00,10:53:00,CO,470,N38403,226.0,233.0,194.0,5.0,12.0,EWR,SJU,1608.0,6.0,26.0,0.0,,0.0,,,,,,2008-05-03
2008,Jun,27,Friday,07:41:00,2008-06-27 07:45:00,10:40:00,10:25:00,US,1758,N425US,179.0,160.0,151.0,15.0,-4.0,PBI,PHL,951.0,6.0,22.0,0.0,,0.0,0.0,0.0,15.0,0.0,0.0,2008-06-27
2008,Jan,28,Monday,17:35:00,2008-01-28 17:30:00,22:00:00,21:59:00,CO,410,N77295,205.0,209.0,175.0,1.0,5.0,IAH,EWR,1400.0,7.0,23.0,0.0,,0.0,,,,,,2008-01-28
2008,Feb,11,Monday,18:54:00,2008-02-11 18:35:00,19:35:00,19:30:00,WN,261,N680AA,101.0,115.0,83.0,5.0,19.0,DEN,LAS,629.0,5.0,13.0,0.0,,0.0,,,,,,2008-02-11
2008,Apr,18,Friday,10:57:00,2008-04-18 10:54:00,11:30:00,11:24:00,HA,514,N484HA,33.0,30.0,18.0,6.0,3.0,LIH,HNL,102.0,6.0,9.0,0.0,,0.0,,,,,,2008-04-18
2008,Apr,2,Wednesday,16:48:00,2008-04-02 16:35:00,18:08:00,17:50:00,AA,355,N587AA,200.0,195.0,178.0,18.0,13.0,DFW,ONT,1189.0,6.0,16.0,0.0,,0.0,13.0,0.0,5.0,0.0,0.0,2008-04-02
2008,Jan,26,Saturday,12:57:00,2008-01-26 13:05:00,15:46:00,15:43:00,OO,3969,N426SW,109.0,98.0,89.0,3.0,-8.0,MFR,SLC,575.0,7.0,13.0,0.0,,0.0,,,,,,2008-01-26
2008,Mar,14,Friday,19:20:00,2008-03-14 19:10:00,20:18:00,20:20:00,XE,2903,N12530,58.0,70.0,40.0,-2.0,10.0,LFT,IAH,201.0,10.0,8.0,0.0,,0.0,,,,,,2008-03-14
2008,Apr,28,Monday,18:32:00,2008-04-28 16:40:00,20:17:00,18:35:00,MQ,4428,N654AE,105.0,115.0,90.0,102.0,112.0,ORD,ICT,588.0,5.0,10.0,0.0,,0.0,0.0,1.0,0.0,0.0,101.0,2008-04-28
2008,Mar,16,Sunday,19:45:00,2008-03-16 19:40:00,21:31:00,21:32:00,DL,1012,N906DL,106.0,112.0,90.0,-1.0,5.0,CVG,BDL,661.0,7.0,9.0,0.0,,0.0,,,,,,2008-03-16
2008,Jun,30,Monday,09:42:00,2008-06-30 09:45:00,10:22:00,10:35:00,MQ,4377,N909AE,40.0,50.0,28.0,-13.0,-3.0,PIA,ORD,130.0,4.0,8.0,0.0,,0.0,,,,,,2008-06-30
2008,Jan,7,Monday,18:25:00,2008-01-07 18:36:00,20:56:00,21:22:00,YV,2664,N930LR,91.0,106.0,78.0,-26.0,-11.0,STL,CLT,575.0,5.0,8.0,0.0,,0.0,,,,,,2008-01-07
2008,Jan,1,Tuesday,14:28:00,2008-01-01 14:18:00,19:39:00,19:35:00,UA,814,N437UA,191.0,197.0,167.0,4.0,10.0,DEN,IAD,1452.0,12.0,12.0,0.0,,0.0,,,,,,2008-01-01
2008,Apr,28,Monday,22:12:00,2008-04-28 21:29:00,23:02:00,22:21:00,EV,4921,N921EV,50.0,52.0,22.0,41.0,43.0,ATL,CHA,106.0,1.0,27.0,0.0,,0.0,0.0,0.0,41.0,0.0,0.0,2008-04-28
2008,Apr,30,Wednesday,07:20:00,2008-04-30 07:20:00,08:16:00,08:25:00,WN,137,N685SW,56.0,65.0,43.0,-9.0,0.0,PIT,BWI,210.0,4.0,9.0,0.0,,0.0,,,,,,2008-04-30
2008,May,20,Tuesday,17:39:00,2008-05-20 17:45:00,20:27:00,20:09:00,DL,1100,N632DL,108.0,84.0,68.0,18.0,-6.0,LAS,SLC,368.0,7.0,33.0,0.0,,0.0,0.0,0.0,18.0,0.0,0.0,2008-05-20
2008,Mar,3,Monday,06:59:00,2008-03-03 06:35:00,09:48:00,08:55:00,MQ,3862,N680AE,169.0,140.0,142.0,53.0,24.0,VPS,DFW,626.0,4.0,23.0,0.0,,0.0,0.0,0.0,53.0,0.0,0.0,2008-03-03
2008,Jun,17,Tuesday,06:03:00,2008-06-17 06:05:00,08:02:00,07:51:00,UA,184,N382UA,119.0,106.0,99.0,11.0,-2.0,PDX,SFO,550.0,7.0,13.0,0.0,,0.0,,,,,,2008-06-17
2008,Feb,12,Tuesday,09:47:00,2008-02-12 09:52:00,11:48:00,12:10:00,DL,1278,N989DL,121.0,138.0,91.0,-22.0,-5.0,ATL,EWR,745.0,6.0,24.0,0.0,,0.0,,,,,,2008-02-12
2008,Jun,26,Thursday,16:31:00,2008-06-26 16:25:00,19:19:00,18:59:00,F9,829,N933FR,108.0,94.0,83.0,20.0,6.0,DEN,MCI,533.0,6.0,19.0,0.0,,0.0,6.0,0.0,14.0,0.0,0.0,2008-06-26
2008,Apr,18,Friday,10:02:00,2008-04-18 10:05:00,10:16:00,10:20:00,WN,171,N710SW,74.0,75.0,58.0,-4.0,-3.0,JAX,BHM,365.0,6.0,10.0,0.0,,0.0,,,,,,2008-04-18
2008,Feb,18,Monday,07:17:00,2008-02-18 07:20:00,08:24:00,08:30:00,MQ,3735,N694AE,67.0,70.0,47.0,-6.0,-3.0,DFW,LIT,304.0,4.0,16.0,0.0,,0.0,,,,,,2008-02-18
2008,Jun,25,Wednesday,07:40:00,2008-06-25 07:40:00,08:59:00,09:05:00,MQ,3464,N902BC,79.0,85.0,68.0,-6.0,0.0,LRD,DFW,394.0,3.0,8.0,0.0,,0.0,,,,,,2008-06-25
2008,Mar,6,Thursday,14:42:00,2008-03-06 14:40:00,16:26:00,16:26:00,DL,885,N828MH,284.0,286.0,262.0,0.0,2.0,ATL,LAX,1946.0,5.0,17.0,0.0,,0.0,,,,,,2008-03-06
2008,Jan,10,Thursday,06:00:00,2008-01-10 06:09:00,06:53:00,07:09:00,OO,5507,N251YV,53.0,60.0,32.0,-16.0,-9.0,SMX,LAX,135.0,7.0,14.0,0.0,,0.0,,,,,,2008-01-10
2008,Apr,28,Monday,14:52:00,2008-04-28 14:49:00,17:53:00,15:53:00,DL,1614,N904DL,181.0,64.0,40.0,120.0,3.0,ATL,CLT,227.0,4.0,137.0,0.0,,0.0,0.0,0.0,120.0,0.0,0.0,2008-04-28
2008,Feb,6,Wednesday,,2008-02-06 06:00:00,,06:10:00,MQ,4001,,,70.0,,,,FNT,ORD,223.0,,,1.0,weather,0.0,,,,,,2008-02-06
2008,Apr,6,Sunday,17:31:00,2008-04-06 16:15:00,19:29:00,18:01:00,CO,225,N14324,118.0,106.0,65.0,88.0,76.0,EWR,CLE,404.0,4.0,49.0,0.0,,0.0,5.0,0.0,12.0,0.0,71.0,2008-04-06
2008,Mar,3,Monday,21:30:00,2008-03-03 21:25:00,23:13:00,22:45:00,OO,3753,N810SK,163.0,140.0,133.0,28.0,5.0,ATL,IAH,689.0,4.0,26.0,0.0,,0.0,28.0,0.0,0.0,0.0,0.0,2008-03-03
2008,Mar,19,Wednesday,11:11:00,2008-03-19 11:15:00,12:03:00,12:12:00,XE,2061,N14943,52.0,57.0,35.0,-9.0,-4.0,CLE,BUF,192.0,6.0,11.0,0.0,,0.0,,,,,,2008-03-19
2008,Mar,5,Wednesday,18:44:00,2008-03-05 18:50:00,19:32:00,19:37:00,HA,361,N486HA,48.0,47.0,35.0,-5.0,-6.0,ITO,HNL,216.0,5.0,8.0,0.0,,0.0,,,,,,2008-03-05
2008,May,22,Thursday,16:25:00,2008-05-22 16:22:00,22:41:00,22:25:00,UA,150,N809UA,256.0,243.0,240.0,16.0,3.0,SFO,ORD,1846.0,4.0,12.0,0.0,,0.0,0.0,0.0,16.0,0.0,0.0,2008-05-22
2008,Jun,10,Tuesday,16:12:00,2008-06-10 16:15:00,20:43:00,21:10:00,US,397,N154AW,151.0,175.0,130.0,-27.0,-3.0,LAS,DFW,1055.0,8.0,13.0,0.0,,0.0,,,,,,2008-06-10
2008,Mar,7,Friday,15:41:00,2008-03-07 15:46:00,17:19:00,17:33:00,UA,541,N433UA,158.0,167.0,134.0,-14.0,-5.0,BOS,ORD,867.0,9.0,15.0,0.0,,0.0,,,,,,2008-03-07
2008,Jul,13,Sunday,17:13:00,2008-07-13 17:10:00,17:40:00,17:40:00,WN,2172,N369SW,87.0,90.0,75.0,0.0,3.0,IND,MCI,451.0,4.0,8.0,0.0,,0.0,,,,,,2008-07-13
2008,May,17,Saturday,10:24:00,2008-05-17 10:25:00,10:59:00,11:02:00,HA,139,N480HA,35.0,37.0,21.0,-3.0,-1.0,HNL,LIH,102.0,6.0,8.0,0.0,,0.0,,,,,,2008-05-17
2008,Jan,11,Friday,08:55:00,2008-01-11 08:55:00,15:18:00,14:42:00,UA,744,N834UA,263.0,227.0,209.0,36.0,0.0,DEN,BOS,1754.0,10.0,44.0,0.0,,0.0,0.0,0.0,36.0,0.0,0.0,2008-01-11
2008,Mar,10,Monday,11:05:00,2008-03-10 07:00:00,13:23:00,09:05:00,XE,2546,N13929,138.0,125.0,116.0,258.0,245.0,MCI,IAH,643.0,10.0,12.0,0.0,,0.0,245.0,0.0,13.0,0.0,0.0,2008-03-10
2008,May,26,Monday,13:55:00,2008-05-26 14:05:00,15:20:00,15:25:00,OO,2555,N709BR,145.0,140.0,109.0,-5.0,-10.0,PHL,MKE,690.0,10.0,26.0,0.0,,0.0,,,,,,2008-05-26
2008,Jul,12,Saturday,10:06:00,2008-07-12 10:10:00,12:21:00,12:25:00,WN,259,N726SW,255.0,255.0,237.0,-4.0,-4.0,BNA,LAX,1797.0,9.0,9.0,0.0,,0.0,,,,,,2008-07-12
2008,Jun,14,Saturday,15:48:00,2008-06-14 15:50:00,18:44:00,18:38:00,CO,1137,N16618,236.0,228.0,191.0,6.0,-2.0,EWR,DFW,1372.0,6.0,39.0,0.0,,0.0,,,,,,2008-06-14
2008,Apr,2,Wednesday,16:04:00,2008-04-02 16:10:00,17:27:00,17:25:00,MQ,3774,N517AE,83.0,75.0,55.0,2.0,-6.0,LIT,DFW,304.0,14.0,14.0,0.0,,0.0,,,,,,2008-04-02
